01_rgi60_Alaska VY_RGI-1.1_2021July01.tif VY_RGI-1.2_2021July01.tif VY_RGI-1.3_2021July01.tif VY_RGI-1.4_2021July01.tif VY_RGI-1.5_2021July01.tif        
02_rgi60_WesternCanadaUS VY_RGI-2.1_2021July01.tif VY_RGI-2.2_2021July01.tif VY_RGI-2.3_2021July01.tif VY_RGI-2.4_2021July01.tif          
03_rgi60_ArcticCanadaNorth VY_RGI-3_2021July01.tif             
04_rgi60_ArcticCanadaNorth VY_RGI-4.1_2021July01.tif VY_RGI-4.2_2021July01.tif            
05_rgi60_GreenlandPeriphery VY_RGI-5_2021July01.tif             
06_rgi60_Iceland VY_RGI-6_2021July01.tif             
07_rgi60_Svalbard VY_RGI-7.1_2021July01.tif VY_RGI-7.2_2021July01.tif            
08_rgi60_Scandinavia VY_RGI-8.1_2021July01.tif VY_RGI-8.1_2021July01.tif            
09_rgi60_RussianArctic VY_RGI-9.1_2021July01.tif VY_RGI-9.2_2021July01.tif VY_RGI-9.3_2021July01.tif           
10_rgi60_NorthAsia VY_RGI-10.1_2021July01.tif VY_RGI-10.2_2021July01.tif            
11_rgi60_CentralEurope VY_RGI-11_2021July01.tif             
12_rgi60_CaucasusMiddleEast VY_RGI-12_2021July01.tif             
13_rgi60_CentralAsia              
14_rgi60_SouthAsiaWest VY_RGI-13-15.1_2022February09.tif VY_RGI-13-15.2_2022February09.tif VY_RGI-13-15.3_2022February09.tif VY_RGI-13-15.4_2022February09.tif VY_RGI-13-15.5_2022February09.tif VY_RGI-13-15.6_2022February09.tif VY_RGI-13-15.7_2022February09.tif VY_RGI-13-15.8_2022February09.tif VY_RGI-13-15.9_2022February09.tif VY_RGI-13-15.10_2022February09.tif VY_RGI-13-15.11_2022February09.tif VY_RGI-13-15.12_2022February09.tif VY_RGI-13-15.13_2022February09.tif VY_RGI-13-15.14_2022February09.tif
15_rgi60_SouthAsiaEast              
16_rgi60_LowLatitudes VY_RGI-16.1_2021July01.tif VY_RGI-16.2_2021July01.tif            
17_rgi60_SouthernAndes VY_RGI-17.1_2021July01.tif VY_RGI-17.2_2021July01.tif VY_RGI-17.3_2021July01.tif VY_RGI-17.4_2021July01.tif VY_RGI-17.5_2021July01.tif VY_RGI-17.6_2021July01.tif VY_RGI-17.7_2021July01.tif VY_RGI-17.8_2021July01.tif      
18_rgi60_NewZealand VY_RGI-18_2021July01.tif             
19_rgi60_AntarcticSubantarctic VY_RGI-19.1_2021July01.tif VY_RGI-19.2_2021July01.tif VY_RGI-19.3_2021July01.tif VY_RGI-19.4_2021July01.tif          
